id,portalId,pointOfSaleId,mainImage,createdAt,updatedAt,daysSinceCreated,reservedAt,daysSinceReserved,make,model,bodyType,colour,purchaseOption,salePriceGross,previousSalePriceGross,previousReLeasePriceGross,previousSalePriceNet,previousReLeasePriceNet,salePriceNet,leaseOnDemand,reLeasePriceGross,reLeasePriceNet,reLeasePrice2Gross,reLeasePrice2Net,reLeasePrice3Gross,reLeasePrice3Net,financeMonthlyPriceGross,financeMonthlyPriceNet,catalogPriceGross,catalogPriceNet,trim,location,locationDisplayName,firstRegistrationDate,registrationNumber,labels,partnerLogoUrl,details,labelCode,reservationLabelCode,co2,offerUrl,imagesFormat,salePromotedAt,releasePromotedAt,matrixReleasePrices,defaultReleaseKey,partnerName,additionalData
89054,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89054/0.jpeg,2024-12-05T16:47:35.1539289,2025-01-13T15:57:18.909307Z,42,2025-01-09T13:32:08.2227719,7,Toyota,Corolla,Berline,,saleandrelease,17790.0,0.0,0.0,0.0,0.0,14825.0,False,353.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybride 122h Dynamic Business Stage Acad,Exclu web,,06/09/2021,GB086PZ,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 87338.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Hybride', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,102.0,https://autoselect.arval.fr/voitures-occasion/offer/toyota-corolla-hybride-122h-dynamic-business-stage-acad-89054,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 353.0, 'rentalStandardNet': 294.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89050,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89050/0.jpeg,2024-12-05T16:43:51.0980563,2025-01-13T15:56:45.5454312Z,42,2025-01-09T10:02:04.5182437,7,Volkswagen,Golf,Break,,saleandrelease,18690.0,0.0,0.0,0.0,0.0,15575.0,False,379.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SW Style 2.0 TDI 150 BVA7,Exclu web,,04/06/2021,FZ601TC,,,"{'mileage': 105582.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,125.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-golf-sw-style-20-tdi-150-bva7-89050,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 379.0, 'rentalStandardNet': 315.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89365,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89365/0.jpeg,2024-12-10T11:07:44.9955794,2025-01-13T15:56:27.7014306Z,37,2024-12-10T11:07:19.8902902,37,Ford,Focus,Berline,,saleandrelease,18790.0,0.0,0.0,0.0,0.0,15658.0,False,364.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ST-Line Business 2.0 EcoBlue 150 BVA8,Exclu web,,20/04/2021,FY733RM,,,"{'mileage': 90970.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,133.0,https://autoselect.arval.fr/voitures-occasion/offer/ford-focus-st-line-business-20-ecoblue-150-bva8-89365,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 364.0, 'rentalStandardNet': 303.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
88892,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/88892/0.jpeg,2024-12-04T16:11:32.9653845,2025-01-13T15:56:04.5565545Z,43,2024-12-04T16:10:49.24685,43,Ford,Transit Connect,Utilitaire,,saleandrelease,20490.0,0.0,0.0,0.0,0.0,17075.0,False,431.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMBIENTE L1 1.0 Ecoboost 100,Exclu web,,02/11/2023,GS553EM,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 29158.0, 'registrationYear': 2023, 'fuelTypeLabel': 'Essence', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",compatiblezfe,available,159.0,https://autoselect.arval.fr/voitures-occasion/offer/ford-transit-connect-ambiente-l1-10-ecoboost-100-88892,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 431.0, 'rentalStandardNet': 359.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89051,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89051/0.jpeg,2024-12-05T16:44:56.5100366,2025-01-13T15:55:44.929646Z,42,2024-12-05T16:44:06.1837554,42,Skoda,Superb,Break,,saleandrelease,21490.0,0.0,0.0,0.0,0.0,17908.0,False,408.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Combi Business 2.0 TDI 120 BVA7,Exclu web,,12/05/2021,FZ916FJ,,,"{'mileage': 81938.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,132.0,https://autoselect.arval.fr/voitures-occasion/offer/skoda-superb-combi-business-20-tdi-120-bva7-89051,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 408.0, 'rentalStandardNet': 340.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89058,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89058/0.jpeg,2024-12-05T16:52:07.850323,2025-01-13T15:55:27.7358189Z,42,2024-12-05T16:51:13.5353519,42,Peugeot,508,Berline,,saleandrelease,21990.0,0.0,0.0,0.0,0.0,18325.0,False,432.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allure Business 1.6 Hybrid 225 E-EAT8,Exclu web,,18/02/2021,FX798FN,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 62912.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,29.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-508-allure-business-16-hybrid-225-e-eat8-89058,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 432.0, 'rentalStandardNet': 360.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89049,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89049/0.jpeg,2024-12-05T16:43:17.2467359,2025-01-13T15:55:08.603954Z,42,2025-01-07T08:59:06.0235364,9,Volkswagen,Golf,Break,,saleandrelease,22490.0,0.0,0.0,0.0,0.0,18741.0,False,420.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SW CARAT 1.5 TSI EVO 150 DSG7,Exclu web,,18/06/2020,FQ669QL,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 60271.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,144.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-golf-sw-carat-15-tsi-evo-150-dsg7-89049,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 420.0, 'rentalStandardNet': 350.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
85753,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/85753/0.jpeg,2024-11-06T17:24:32.4333488,2025-01-13T15:54:43.9253473Z,71,2025-01-06T14:00:12.4886217,10,BMW,Serie 1,Berline,,saleandrelease,22990.0,0.0,0.0,0.0,0.0,19158.0,False,432.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116d Luxury BVA7,Exclu web,,22/07/2020,FR934PD,,,"{'mileage': 52558.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,122.0,https://autoselect.arval.fr/voitures-occasion/offer/bmw-serie-1-116d-luxury-bva7-85753,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 432.0, 'rentalStandardNet': 360.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
87524,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/87524/0.jpeg,2024-11-20T16:10:36.328918,2025-01-13T15:54:06.5625563Z,57,2025-01-10T17:08:09.2736801,6,Hyundai,Tucson,SUV,,saleandrelease,24790.0,0.0,0.0,0.0,0.0,20658.0,False,466.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXECUTIVE 1.6 HYBRID 230,Exclu web,,18/05/2021,FZ880HC,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 87961.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Hybride', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,131.0,https://autoselect.arval.fr/voitures-occasion/offer/hyundai-tucson-executive-16-hybrid-230-87524,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 466.0, 'rentalStandardNet': 388.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
88893,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/88893/0.jpeg,2024-12-04T16:12:17.4237982,2025-01-13T15:53:47.1301711Z,43,2025-01-02T14:23:04.2824253,14,Peugeot,5008,SUV,,saleandrelease,25290.0,0.0,0.0,0.0,0.0,21075.0,False,466.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allure Pack 1.5 BlueHDi 130 EAT8 7 Sieges,Exclu web,,22/02/2023,GM220GQ,,,"{'mileage': 73756.0, 'registrationYear': 2023, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,148.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-5008-allure-pack-15-bluehdi-130-eat8-7-sieges-88893,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 466.0, 'rentalStandardNet': 388.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89199,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89199/0.jpeg,2024-12-06T16:29:00.7737294,2025-01-13T15:53:24.1928959Z,41,2024-12-06T16:28:32.5392981,41,Hyundai,Tucson,SUV,,saleandrelease,26790.0,0.0,0.0,0.0,0.0,22325.0,False,513.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6 PHEV 265 HTRAC EXECUTIVE 4WD AUTO,Exclu web,,21/07/2021,GA839WD,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 65898.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,31.0,https://autoselect.arval.fr/voitures-occasion/offer/hyundai-tucson-16-phev-265-htrac-executive-4wd-auto-89199,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 513.0, 'rentalStandardNet': 427.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89200,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89200/0.jpeg,2024-12-06T16:29:42.6266903,2025-01-13T15:53:05.663327Z,41,2025-01-09T12:34:02.1696491,7,Nissan,Qashqai,SUV,,saleandrelease,27390.0,0.0,0.0,0.0,0.0,22825.0,False,501.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3 MHEV 158ch Xtronic Tekna,Exclu web,,24/03/2023,GM150YE,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 35682.0, 'registrationYear': 2023, 'fuelTypeLabel': 'Hybride', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,143.0,https://autoselect.arval.fr/voitures-occasion/offer/nissan-qashqai-13-mhev-158ch-xtronic-tekna-89200,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 501.0, 'rentalStandardNet': 417.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89192,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89192/0.jpeg,2024-12-06T16:22:18.7512729,2025-01-13T15:52:46.6673411Z,41,2024-12-06T16:22:14.7896864,41,Skoda,Karoq,SUV,,saleandrelease,27790.0,0.0,0.0,0.0,0.0,23158.0,False,513.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Style 4x4 2.0 TDI 150CV BVA7 E6d,Exclu web,,12/01/2021,FW087KT,,,"{'mileage': 65458.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,155.0,https://autoselect.arval.fr/voitures-occasion/offer/skoda-karoq-style-4x4-20-tdi-150cv-bva7-e6d-89192,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 513.0, 'rentalStandardNet': 427.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89609,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89609/0.jpeg,2024-12-12T16:03:49.0958746,2025-01-13T15:52:24.3983468Z,35,2024-12-12T16:03:06.7606301,35,Toyota,RAV4,SUV,,saleandrelease,28290.0,0.0,0.0,0.0,0.0,23575.0,False,529.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybride 2WD 218ch Lounge,Exclu web,,03/09/2021,GB294PM,"[{'key': 'zfe120', 'label': 'Compatible  ZFE', 'color': '#00A66E'}]",,"{'mileage': 107033.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Hybride', 'gearbox': 'Automatique', 'warrantyMonths': 12}",zfe120,available,132.0,https://autoselect.arval.fr/voitures-occasion/offer/toyota-rav4-hybride-2wd-218ch-lounge-89609,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 529.0, 'rentalStandardNet': 440.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89201,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89201/0.jpeg,2024-12-06T16:30:33.1248336,2025-01-13T15:51:56.6795745Z,41,2025-01-06T15:42:10.0856499,10,Mercedes,Classe CLA,Coupé,,saleandrelease,28790.0,0.0,0.0,0.0,0.0,23991.0,False,524.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200 Business Line BA7,Exclu web,,24/12/2021,GD896VB,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 63936.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Essence', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,138.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-classe-cla-200-business-line-ba7-89201,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 524.0, 'rentalStandardNet': 436.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89604,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89604/0.jpeg,2024-12-12T16:00:41.1106581,2025-01-13T15:51:35.6260436Z,35,2024-12-13T12:27:03.861873,34,Volkswagen,Tiguan-Allspace,SUV,,saleandrelease,30990.0,0.0,0.0,0.0,0.0,25825.0,False,575.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0 TDI 150 DSG7 Elegance Exclusive,Exclu web,,20/05/2022,GG606LX,,,"{'mileage': 119224.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,151.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-tiguan-allspace-20-tdi-150-dsg7-elegance-exclusive-89604,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 575.0, 'rentalStandardNet': 479.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89061,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89061/0.jpeg,2024-12-05T16:54:08.1570381,2025-01-13T15:51:07.3064806Z,42,2025-01-06T15:38:09.5879674,10,Mercedes,GLA,SUV,,saleandrelease,30490.0,0.0,0.0,0.0,0.0,25408.0,False,559.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200D BUSINESS LINE DCT,Exclu web,,09/03/2022,GF801CM,,,"{'mileage': 94905.0, 'registrationYear': 2022, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Automatique', 'warrantyMonths': 12}",,available,140.0,https://autoselect.arval.fr/voitures-occasion/offer/mercedes-gla-200d-business-line-dct-89061,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 559.0, 'rentalStandardNet': 465.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
89055,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/89055/0.jpeg,2024-12-05T16:49:19.3104298,2025-01-13T15:50:19.5158269Z,42,2025-01-02T20:26:12.5941711,13,Peugeot,3008,SUV,,saleandrelease,28990.0,0.0,0.0,0.0,0.0,24158.0,False,547.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active Pack 1.6 Hybrid 180 E-EAT8,Exclu web,,23/08/2023,GQ173VP,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 13261.0, 'registrationYear': 2023, 'fuelTypeLabel': 'Plug-in hybrid', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,33.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-3008-active-pack-16-hybrid-180-e-eat8-89055,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 547.0, 'rentalStandardNet': 455.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91661,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91661/0.jpeg,2025-01-10T17:01:36.1321429Z,2025-01-10T17:01:36.134335Z,6,2025-01-10T16:38:04.4233606,6,Peugeot,Expert,Utilitaire,,saleandrelease,15990.0,0.0,0.0,0.0,0.0,13325.0,False,362.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fourgon Premium L1 1.5 BLUEHDi 100,Exclu web,,05/02/2021,FW504ZN,,,"{'mileage': 93628.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,177.0,https://autoselect.arval.fr/voitures-occasion/offer/peugeot-expert-fourgon-premium-l1-15-bluehdi-100-91661,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 362.0, 'rentalStandardNet': 301.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91659,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91659/0.jpeg,2025-01-10T17:01:21.8420454Z,2025-01-10T17:01:21.9147109Z,6,2025-01-10T16:36:48.1255897,6,Volkswagen,T6 Transporter,Utilitaire,,saleandrelease,28990.0,0.0,0.0,0.0,0.0,24158.0,False,559.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fourgon tole 2.0 TDi 150 L1H1 Business Line Plus,Exclu web,,10/07/2020,FR301HA,,,"{'mileage': 71894.0, 'registrationYear': 2020, 'fuelTypeLabel': 'Diesel', 'gearbox': 'Manuelle', 'warrantyMonths': 12}",,available,197.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-t6-transporter-fourgon-tole-20-tdi-150-l1h1-business-line-plus-91659,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 559.0, 'rentalStandardNet': 465.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91656,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91656/0.jpeg,2025-01-10T17:00:32.7045377Z,2025-01-10T17:00:32.7071329Z,6,2025-01-10T16:33:12.4254163,6,Volkswagen,ID.4,SUV,,saleandrelease,26990.0,0.0,0.0,0.0,0.0,22491.0,False,501.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Life Pro Performance 77kWh BVA,Exclu web,,13/08/2021,GB345FN,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00a66e'}]",,"{'mileage': 88594.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Electrique', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,0.0,https://autoselect.arval.fr/voitures-occasion/offer/volkswagen-id4-life-pro-performance-77kwh-bva-91656,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 501.0, 'rentalStandardNet': 417.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91655,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91655/0.jpeg,2025-01-10T17:00:18.5449574Z,2025-01-10T17:00:18.5506852Z,6,2025-01-10T16:31:31.9635008,6,Hyundai,Tucson,SUV,,saleandrelease,26490.0,0.0,0.0,0.0,0.0,22075.0,False,489.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Executive Hybrid 2WD 1.6 T-GDI 230 BVA6,Exclu web,,25/05/2021,FZ546KZ,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 64554.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Hybride', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,131.0,https://autoselect.arval.fr/voitures-occasion/offer/hyundai-tucson-executive-hybrid-2wd-16-t-gdi-230-bva6-91655,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 489.0, 'rentalStandardNet': 407.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
91611,5,736,https://arvalprodeuwsa.blob.core.windows.net/arval-prod-euw-blobcontainer-images/PortalsAnnouncementsMainImages/5/736/91611/0.jpeg,2025-01-10T16:59:03.2304251Z,2025-01-10T16:59:03.2328019Z,6,2025-01-10T16:23:46.5827331,6,Skoda,Enyaq,SUV,,saleandrelease,26390.0,0.0,0.0,0.0,0.0,21991.0,False,489.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iV 60 Loft 62kWh BVA,Exclu web,,03/06/2021,FZ051ST,"[{'key': 'compatiblezfe', 'label': 'Compatible ZFE', 'color': '#00A66E'}]",,"{'mileage': 62571.0, 'registrationYear': 2021, 'fuelTypeLabel': 'Electrique', 'gearbox': 'Automatique', 'warrantyMonths': 12}",compatiblezfe,available,0.0,https://autoselect.arval.fr/voitures-occasion/offer/skoda-enyaq-iv-60-loft-62kwh-bva-91611,16:9,0001-01-01T00:00:00,0001-01-01T00:00:00,"{'term': 36, 'mileage': 10000, 'deposit': 0, 'rentalStandardGross': 489.0, 'rentalStandardNet': 407.0, 'rentalMaintenanceGross': 0.0, 'rentalMaintenanceNet': 0.0}",rentalStandard_36_10000_0,,{}
